,imdb_id,movie_name,release_year,audience_banded_rating_count,audience_rating_count,audience_liked_count,audience_not_liked_count,audience_review_count,audience_avg_rating,audience_score,tomato_banded_rating_count,tomato_rating_count,tomato_liked_count,tomato_not_liked_count,tomato_review_count,tomato_avg_rating,tomato_score
5877,tt1226276,Bob and the Monster,2011,100+,184,20,4,4,4,83.0,,1,1,0,1,,
5878,tt0086005,Never Cry Wolf,1983,"5,000+",5169,499,97,204,4.1,84.0,,19,19,0,19,7.70,100.0
5879,tt0412536,Brideshead Revisited,2008,"10,000+",21866,1414,1302,1238,3.3,52.0,,139,86,53,139,6.20,62.0
5880,tt0089218,The Goonies,1985,"250,000+",580236,62017,6482,28846,4.4,91.0,,64,49,15,64,6.50,77.0
5881,tt0100475,Repossessed,1990,"5,000+",7684,558,321,198,3.7,64.0,,7,0,7,7,3.40,0.0
5882,tt0276951,Faat Kiné,2001,100+,219,17,4,7,4,81.0,,9,7,2,9,7.40,78.0
5883,tt1672723,Batman: Year One,2011,"2,500+",4269,2484,664,567,3.8,79.0,,9,8,1,9,6.90,89.0
5884,tt0094834,Cannibal Women in the Avocado Jungle of Death,1989,"2,500+",4544,100,99,107,3.2,50.0,,2,1,1,2,,
5885,tt0092267,You Must Be Joking!,1986,0,0,0,0,0,,,,0,0,0,0,,
5886,tt1285124,Lost Song,2008,50+,81,5,8,6,2.8,38.0,,6,4,2,6,5.50,67.0
5887,tt1572311,Tees Maar Khan,2010,"1,000+",2011,79,356,162,1.8,18.0,,11,1,10,11,3.80,9.0
5888,tt1590950,Age of Heroes,2011,"1,000+",1159,90,299,130,2.6,23.0,,5,2,3,5,4.80,40.0
5889,tt12978034,Sandai,2008,0,0,0,0,0,,,,0,0,0,0,,
5890,tt1440363,Tumaku Paruni Ta Bhuli,2007,0,0,0,0,0,,,,0,0,0,0,,
5891,tt1330181,Antaratama,2008,0,0,0,0,0,,,,0,0,0,0,,
5892,tt0239641,Mimic 2,2001,"5,000+",8974,50,349,110,2.2,13.0,,13,1,12,13,4.00,8.0
5893,tt0155197,Speedway Junky,1999,"1,000+",1689,69,54,36,3.4,56.0,,7,2,5,7,4.40,29.0
5894,tt3308446,Ooruku Nooruper,2001,0,0,0,0,0,,,,0,0,0,0,,
5895,tt1599348,Safe House,2012,"100,000+",118831,25393,14695,5563,3.6,63.0,,195,103,92,195,5.70,53.0
5896,tt0098356,Some Girls,1988,500+,910,74,101,60,3.1,42.0,,7,3,4,7,5.40,43.0
5897,tt0120753,The Million Dollar Hotel,2000,"10,000+",11406,1404,680,422,3.6,67.0,,45,11,34,45,4.20,24.0
5898,tt0300996,The Biggest Fan,2005,"5,000+",5680,170,16,188,4.5,92.0,,1,0,1,1,,
5899,tt0060564,Johnny Reno,1966,"1,000+",1241,5,16,5,2.8,24.0,,2,1,1,2,,
5900,tt1094294,Blood on the Highway,2008,100+,107,11,14,10,3.2,44.0,,1,0,1,1,,
5901,tt0138541,Judas Kiss,1998,"1,000+",1317,56,62,42,3.2,47.0,,7,3,4,7,5.90,43.0
5902,tt0796335,Molière,2007,"10,000+",10942,1586,428,826,3.8,79.0,,89,61,28,89,6.50,69.0
5903,tt0062365,Thunder Alley,1967,100+,123,2,6,2,2.8,25.0,,0,0,0,0,,
5904,tt1703958,Ek Main Aur Ekk Tu,2012,"1,000+",1302,127,203,68,3,38.0,,9,6,3,9,5.30,67.0
5905,tt0119891,Phantoms,1998,"10,000+",12626,432,1143,659,2.6,27.0,,31,3,28,31,4.10,10.0
5906,tt0388286,Mullavalliyum Thenmavum,2003,0,0,0,0,0,,,,0,0,0,0,,
5907,tt0267657,The Land Before Time VII: The Stone of Cold Fire,2000,"10,000+",12457,125,146,118,3.3,46.0,,2,0,2,2,,
5908,tt0177789,Galaxy Quest,1999,"100,000+",224612,12558,3365,7311,3.9,79.0,,130,117,13,130,7.30,90.0
5909,tt1027698,Invasion of the Pod People,2007,100+,220,5,38,25,1.6,12.0,,0,0,0,0,,
5910,tt0143088,Adieu Philippine,1962,100+,203,14,9,6,3.5,61.0,,1,1,0,1,,
5911,tt0084866,Vidhaata,1982,250+,289,9,3,2,3.8,75.0,,0,0,0,0,,
5912,tt0489134,Last Order: Final Fantasy VII,2005,"10,000+",11274,1030,192,505,4.1,84.0,,0,0,0,0,,
5913,tt1201167,Funny People,2009,"250,000+",845172,17230,18797,13704,3.1,48.0,,236,162,74,236,6.40,69.0
5914,tt0098439,Tango & Cash,1989,"50,000+",60196,2540,2327,1526,3.3,52.0,,49,15,34,49,4.40,31.0
5915,tt0436319,Fjorton suger,2004,0,0,0,0,0,,,,0,0,0,0,,
5916,tt0281358,A Walk to Remember,2002,"250,000+",31402117,101977,29245,1042359,3.3,78.0,,105,30,75,105,4.20,29.0
5917,tt0352526,London Voodoo,2004,50+,98,4,9,6,3.2,31.0,,1,0,1,1,,
5918,tt0093828,Real Men,1987,"2,500+",3523,143,96,98,3.5,60.0,,4,2,2,4,,
5919,tt1287468,Cats & Dogs: The Revenge of Kitty Galore,2010,"50,000+",70190,1436,2330,1037,2.9,38.0,,99,13,86,99,3.80,13.0
5920,tt0116735,Justice for Annie: A Moment of Truth Movie,1996,Fewer than 50,29,3,3,1,3.7,50.0,,0,0,0,0,,
5921,tt0066214,Performance,1970,"5,000+",5208,777,216,363,3.9,78.0,,34,28,6,34,8.00,82.0
5922,tt2084977,The Scapegoat,2012,Fewer than 50,13,1,7,1,2.9,12.0,,0,0,0,0,,
5923,tt1337032,Trailer Park Boys: Countdown to Liquor Day,2009,500+,807,296,126,67,3.8,70.0,,5,3,2,5,6.60,60.0
5924,tt1045655,The Haunting of Molly Hartley,2008,"50,000+",62319,519,2343,1390,2.2,18.0,,41,1,40,41,3.10,2.0
5925,tt0069371,They Only Kill Their Masters,1972,100+,178,6,15,5,2.9,29.0,,3,2,1,3,,
5926,tt0082797,Naseeb,1981,0,0,0,0,0,,,,0,0,0,0,,
5927,tt0462421,Mentor,2006,100+,160,2,9,4,2.9,18.0,,0,0,0,0,,
5928,tt0087260,Finders Keepers,1984,100+,134,4,12,3,2.4,25.0,,0,0,0,0,,
5929,tt0457993,Lilo & Stitch 2: Stitch Has a Glitch,2005,"50,000+",63499,1054,825,773,3.5,56.0,,10,4,6,10,5.50,40.0
5930,tt2016168,Come Morning,2012,Fewer than 50,33,14,8,5,3.9,64.0,,4,4,0,4,,
5931,tt0103069,Texasville,1990,"1,000+",1279,62,73,45,3.1,46.0,,27,16,11,27,5.50,59.0
5932,tt0120216,"Stolen Women, Captured Hearts",1997,100+,212,45,8,15,4.2,85.0,,0,0,0,0,,
5933,tt1349451,Butter,2011,"10,000+",10034,1884,2382,485,3.1,44.0,,67,23,44,67,4.60,34.0
5934,tt0384560,Star Warp'd,2002,100+,189,6,16,5,2.2,27.0,,0,0,0,0,,
5935,tt0112966,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,"10,000+",11997,742,614,352,3.4,55.0,,33,22,11,33,6.00,67.0
5936,tt0257882,Love Song,2000,100+,150,24,8,9,4.1,75.0,,0,0,0,0,,
5937,tt0926187,Arjun Devaa,2001,0,0,0,0,0,,,,0,0,0,0,,
5938,tt0216216,The 6th Day,2000,"100,000+",125973,2022,4206,2025,2.9,32.0,,117,47,70,117,5.20,40.0
5939,tt0216817,Hum Saath-Saath Hain,1999,"1,000+",2345,206,54,57,4,79.0,,0,0,0,0,,
5940,tt0089966,Scandal Sheet,1985,Fewer than 50,37,0,5,3,1.5,0.0,,0,0,0,0,,
5941,tt0113199,Gordy,1994,"5,000+",6908,94,287,154,2.4,25.0,,19,4,15,19,4.30,21.0
5942,tt0287634,Plaster Caster,2001,50+,55,3,4,1,3.4,43.0,,1,0,1,1,,
5943,tt1105512,The Missing Person,2009,"5,000+",6771,87,111,71,3.1,44.0,,27,18,9,27,5.70,67.0
5944,tt0939681,What Would Jesus Buy?,2007,"2,500+",2882,309,209,291,3.4,60.0,,57,32,25,57,6.00,56.0
5945,tt0096180,Stormy Monday,1988,"1,000+",1425,78,83,38,3.3,48.0,,18,14,4,18,6.90,78.0
5946,tt0200427,Diamond Men,2000,"1,000+",1301,56,40,32,3.4,58.0,,62,50,12,62,7.00,81.0
5947,tt0102609,Other People's Money,1991,"5,000+",5993,220,257,109,3.2,46.0,,16,5,11,16,5.00,31.0
5948,tt0100224,Narrow Margin,1990,"2,500+",2838,156,152,63,3.3,51.0,,16,10,6,16,6.00,63.0
5949,tt0073774,The Swiss Conspiracy,1976,500+,928,5,14,11,2.9,26.0,,0,0,0,0,,
5950,tt8942480,Sabrina Down Under,1999,"2,500+",3304,93,108,60,3.2,46.0,,0,0,0,0,,
5951,tt4089724,Gulama,2009,0,0,0,0,0,,,,0,0,0,0,,
5952,tt0273923,Orange County,2002,"100,000+",174420,5039,3203,3764,3.5,61.0,,122,57,65,122,5.20,47.0
5953,tt0390022,Friday Night Lights,2004,"100,000+",185947,19601,3355,6948,4.1,85.0,,174,142,32,174,7.10,82.0
5954,tt0457270,Cyber Seduction: His Secret Life,2005,500+,764,73,92,79,2.9,44.0,,0,0,0,0,,
5955,tt0186726,Zenon: Girl of the 21st Century,1999,"5,000+",7290,478,299,218,3.6,62.0,,2,2,0,2,,
5956,tt0116629,Independence Day,1996,"250,000+",978092,48317,16406,29245,3.8,75.0,,81,55,26,81,6.60,68.0
5957,tt0455829,Vettaiyaadu Vilaiyaadu,2006,Fewer than 50,3,3,0,0,,,,0,0,0,0,,
5958,tt0114323,Safe,1995,"5,000+",6524,916,302,366,3.8,75.0,,62,54,8,62,7.50,87.0
5959,tt0114781,Under Siege 2: Dark Territory,1995,"25,000+",47582,921,1484,985,3,38.0,,32,11,21,32,4.70,34.0
5960,tt0091276,Invaders from Mars,1986,"2,500+",3532,138,278,157,2.8,33.0,,16,6,10,16,4.60,38.0
5961,tt2980794,Highway,2014,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
5962,tt0070935,Yaadon Ki Baaraat,1973,500+,629,45,8,9,4.1,85.0,,0,0,0,0,,
5963,tt0083133,Student Bodies,1981,"2,500+",3027,234,212,222,3.3,52.0,,9,3,6,9,3.80,33.0
5964,tt1604887,Bava Nachadu,2001,0,0,0,0,0,,,,0,0,0,0,,
5965,tt0193166,The Flintstones Meet Rockula and Frankenstone,1979,100+,128,14,12,3,3.5,54.0,,0,0,0,0,,
5966,tt0482552,My Family and Other Animals,2005,250+,330,48,10,21,4,83.0,,1,1,0,1,,
5967,tt0104697,Leaving Normal,1992,500+,854,63,29,34,3.8,68.0,,10,4,6,10,4.40,40.0
5968,tt1885266,Grand Prix,2010,0,0,0,0,0,,,,0,0,0,0,,
5969,tt0090670,At Close Range,1986,"5,000+",9019,919,249,356,3.9,79.0,,22,19,3,22,7.00,86.0
5970,tt0395972,North Country,2005,"50,000+",93184,3724,1194,2217,3.8,76.0,,175,122,53,175,6.70,70.0
5971,tt1462758,Buried,2010,"50,000+",64376,13485,7403,6302,3.4,65.0,,161,140,21,161,7.40,87.0
5972,tt0116072,Demolition High,1996,50+,74,11,20,11,3,35.0,,1,0,1,1,,
5973,tt0304283,Kermit's Swamp Years,2002,Fewer than 50,6,3,3,3,3.1,50.0,,0,0,0,0,,
5974,tt0097609,Jaadugar,1989,Fewer than 50,33,1,5,1,1.8,17.0,,0,0,0,0,,
5975,tt0065522,Captain Nemo and the Underwater City,1969,50+,69,7,16,9,3,30.0,,0,0,0,0,,
5976,tt0288477,Ghost Ship,2002,"250,000+",377168,3460,5791,7838,2.9,37.0,,128,19,109,128,3.80,15.0
5977,tt1107850,Unrelated,2007,500+,582,124,80,40,3.4,61.0,,19,17,2,19,6.90,89.0
5978,tt1392170,The Hunger Games,2012,"250,000+",904083,196573,46757,27400,4,81.0,,318,268,50,318,7.30,84.0
5979,tt0378826,Swapnakoodu,2003,0,0,0,0,0,,,,0,0,0,0,,
5980,tt0086250,Scarface,1983,"250,000+",489822,91809,6395,30641,4.5,93.0,,77,61,16,77,7.50,79.0
5981,tt0287138,Who's Your Daddy?,2002,"2,500+",4880,105,163,99,2.9,39.0,,1,1,0,1,,
5982,tt0070605,Rhinoceros,1974,500+,842,45,43,41,3.3,51.0,,0,0,0,0,,
5983,tt0135165,Bug Buster,1998,250+,384,4,28,11,2,12.0,,4,0,4,4,,
5984,tt0372784,Batman Begins,2005,"250,000+",1117707,169443,11349,66703,4.3,94.0,,291,247,44,291,7.70,85.0
5985,tt0164221,Virtual Sexuality,1999,"1,000+",1458,57,67,59,3.1,46.0,,4,1,3,4,,
5986,tt0088708,American Ninja,1985,"10,000+",11508,451,516,422,3.2,47.0,,9,0,9,9,4.20,0.0
5987,tt0254284,Dog Eat Dog,2001,Fewer than 50,35,3,3,4,3.5,50.0,,1,0,1,1,,
5988,tt0090274,Volunteers,1985,"5,000+",8465,209,429,157,2.9,33.0,,12,7,5,12,4.90,58.0
5989,tt2009443,Chaalbaaz,2003,0,0,0,0,0,,,,0,0,0,0,,
5990,tt0248216,Na Tum Jaano Na Hum,2002,0,0,0,0,0,,,,0,0,0,0,,
5991,tt0074937,Murder by Death,1976,"10,000+",13175,2132,458,983,4,82.0,,21,14,7,21,6.00,67.0
5992,tt0085407,The Dead Zone,1983,"25,000+",36596,3752,1144,1346,3.7,77.0,,54,48,6,54,7.70,89.0
5993,tt0780608,Smiley Face,2007,"10,000+",10291,1429,1811,1389,3,44.0,,38,25,13,38,5.80,66.0
5994,tt0389337,Runway,2004,0,0,0,0,0,,,,0,0,0,0,,
5995,tt0474361,Sisters in Law,2005,500+,543,25,4,13,3.9,86.0,,26,24,2,26,7.10,92.0
5996,tt0362165,Son of the Mask,2005,"25,000+",38757,452,2414,1329,1.7,16.0,,105,6,99,105,3.00,6.0
5997,tt0056349,The Pigeon That Took Rome,1962,Fewer than 50,49,4,4,3,3.1,50.0,,0,0,0,0,,
5998,tt0096869,Babar: The Movie,1989,"5,000+",6097,66,24,54,3.9,73.0,,3,2,1,3,,
5999,tt0103924,Captain Ron,1992,"25,000+",48034,1198,1106,848,3.3,52.0,,23,6,17,23,4.30,26.0
6000,tt0092812,Cyclone,1987,"1,000+",1440,7,36,16,2.6,16.0,,0,0,0,0,,
6001,tt0119239,Gupt: The Hidden Truth,1997,500+,813,83,41,24,3.7,67.0,,1,1,0,1,,
6002,tt0923985,We Are the Strange,2007,500+,770,135,56,102,3.8,71.0,,2,2,0,2,,
6003,tt0416891,The Kid & I,2005,"10,000+",11790,31,61,39,2.8,34.0,,26,9,17,26,4.70,35.0
6004,tt0473604,Anukokunda Oka Roju,2005,Fewer than 50,8,2,0,0,,,,1,1,0,1,,
6005,tt0833476,Jhoom Barabar Jhoom,2007,"5,000+",6256,326,522,513,2.7,38.0,,13,6,7,13,5.60,46.0
6006,tt0426462,Fifty Pills,2006,"2,500+",4081,164,330,216,2.8,33.0,,1,0,1,1,,
6007,tt0107611,Mr. Jones,1993,"5,000+",5191,209,205,87,3.3,50.0,,14,6,8,14,5.20,43.0
6008,tt0419261,The Warrior Class,2007,50+,74,1,11,7,2.1,8.0,,0,0,0,0,,
6009,tt4064028,Hoodwinked,2006,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
6010,tt0056267,My Geisha,1962,250+,453,34,21,21,3.6,62.0,,0,0,0,0,,
6011,tt0419142,Slavoj Zizek: The Reality of the Virtual,2004,Fewer than 50,21,4,1,1,4,80.0,,1,1,0,1,,
6012,tt0066209,The People Next Door,1970,100+,175,6,8,4,3,43.0,,2,1,1,2,,
6013,tt1160026,Team Picture,2007,100+,205,10,8,6,2.9,56.0,,1,1,0,1,,
6014,tt0429173,The Tenants,2005,"50,000+",87452,41,95,99,2.7,30.0,,19,6,13,19,4.80,32.0
6015,tt0115891,Christmas Every Day,1996,100+,114,15,25,6,3.1,38.0,,0,0,0,0,,
6016,tt0085255,Blue Thunder,1983,"5,000+",9252,517,467,291,3.3,53.0,,23,18,5,23,6.60,78.0
6017,tt1027743,Sea Monsters: A Prehistoric Adventure,2007,500+,999,126,52,72,3.8,71.0,,13,13,0,13,7.70,100.0
6018,tt0118570,Air Bud,1997,"250,000+",347329,1113,1819,4641,2.9,38.0,,22,10,12,22,4.80,45.0
6019,tt0758037,Heebie Jeebies,2005,50+,98,2,22,11,1.4,8.0,,0,0,0,0,,
6020,tt0279843,Gulabi,1996,0,0,0,0,0,,,,0,0,0,0,,
6021,tt1294213,Solitary Man,2009,"10,000+",14735,1392,1422,829,3.2,50.0,,100,78,22,100,6.80,78.0
6022,tt1376709,I Love You Too,2010,"1,000+",1693,100,119,101,3.2,46.0,,13,7,6,13,5.40,54.0
6023,tt0070292,The Laughing Policeman,1973,500+,868,54,58,36,3.2,48.0,,16,9,7,16,5.50,56.0
6024,tt0374840,Ma'am May We Go Out?,1985,0,0,0,0,0,,,,0,0,0,0,,
6025,tt0098136,Prom Night III: The Last Kiss,1990,"1,000+",1336,25,135,55,2.3,16.0,,3,0,3,3,,
6026,tt0105236,Reservoir Dogs,1992,"250,000+",447504,109858,7204,25888,4.4,94.0,,81,73,8,81,8.90,90.0
6027,tt1034325,Phoebe in Wonderland,2008,"25,000+",32822,972,424,458,3.7,70.0,,54,33,21,54,6.00,61.0
6028,tt0119141,Fools Rush In,1997,"50,000+",63125,2904,1616,1713,3.7,64.0,,32,11,21,32,5.20,34.0
6029,tt1657283,Honey 2,2011,"2,500+",4614,578,516,127,3.4,53.0,,21,2,19,21,3.70,10.0
6030,tt0435390,Shukriya: Till Death Do Us Apart,2004,50+,66,3,2,2,3.4,60.0,,0,0,0,0,,
6031,tt0054412,Tunes of Glory,1960,"1,000+",1097,141,39,50,4,78.0,,11,8,3,11,6.30,73.0
6032,tt0230347,Jaanwar,1999,0,0,0,0,0,,,,0,0,0,0,,
6033,tt0316882,Warriors of Virtue: The Return to Tao,2002,100+,211,6,12,2,2.7,33.0,,1,0,1,1,,
6034,tt0829482,Superbad,2007,"250,000+",635505,200985,29988,83762,4.2,87.0,,208,182,26,208,7.40,88.0
6035,tt0087247,Fear City,1984,"1,000+",1631,51,102,49,2.9,33.0,,11,7,4,11,5.60,64.0
6036,tt0217505,Gangs of New York,2002,"250,000+",294825,28820,6722,11175,3.9,81.0,,215,156,59,215,7.00,73.0
6037,tt0126252,The Cool Mikado,1963,100+,102,2,0,2,,,,0,0,0,0,,
6038,tt0250483,Kya Kehna,2000,500+,553,41,27,19,3.3,60.0,,0,0,0,0,,
6039,tt0430431,One Night with the King,2006,"25,000+",31234,2564,720,1935,4,78.0,,25,5,20,25,4.40,20.0
6040,tt0174856,The Hurricane,1999,"50,000+",55707,5914,874,1694,4.1,87.0,,113,93,20,113,6.90,82.0
6041,tt0083611,La balance,1982,250+,294,35,17,9,3.7,67.0,,4,3,1,4,,
6042,tt1934231,Delhi Belly,2011,"2,500+",4425,1449,314,455,4,82.0,,19,17,2,19,6.50,89.0
6043,tt0058154,Goodbye Charlie,1964,250+,378,27,11,12,3.9,71.0,,8,4,4,8,5.30,50.0
6044,tt0087284,Fort Saganne,1984,100+,184,12,5,3,3.7,71.0,,0,0,0,0,,
6045,tt0375735,Enduring Love,2004,"5,000+",8590,937,631,697,3.4,60.0,,99,58,41,99,6.20,59.0
6046,tt0135666,Takkar,1995,Fewer than 50,49,1,0,0,,,,0,0,0,0,,
6047,tt0896817,Inspector Garud,2007,100+,206,1,1,0,,,,0,0,0,0,,
6048,tt0078879,Bloodline,1979,250+,462,16,43,20,2.3,27.0,,2,1,1,2,,
6049,tt0119743,My Son the Fanatic,1997,"1,000+",1071,81,26,33,3.7,75.0,,28,22,6,28,6.90,79.0
6050,tt0206067,Kachche Dhaage,1999,0,0,0,0,0,,,,0,0,0,0,,
6051,tt2174089,Lives Worth Living,2011,Fewer than 50,4,1,1,0,,,,0,0,0,0,,
6052,tt0064010,Amblin',1968,250+,312,42,29,20,3.3,60.0,,0,0,0,0,,
6053,tt0221027,Blow,2001,"250,000+",385105,72004,11208,14941,4.2,87.0,,141,78,63,141,5.80,55.0
6054,tt0080646,Don't Go in the House,1979,500+,736,71,140,91,2.8,34.0,,7,3,4,7,4.10,43.0
6055,tt0119572,Love Jones,1997,"25,000+",25732,2852,95,1210,4.7,97.0,,29,22,7,29,6.70,76.0
6056,tt0118882,Conceiving Ada,1997,100+,142,11,8,8,3.1,58.0,,11,9,2,11,6.60,82.0
6057,tt1277737,The Stoning of Soraya M.,2008,"5,000+",6681,1491,218,638,4.2,87.0,,86,50,36,86,6.00,58.0
6058,tt0104040,The Cutting Edge,1992,"25,000+",43320,2565,786,1397,3.9,77.0,,35,20,15,35,5.80,57.0
6059,tt0331639,Shakthi: The Power,2002,"2,500+",3405,75,78,58,3.2,49.0,,1,1,0,1,,
6060,tt0384699,Missing in America,2005,"1,000+",1992,104,43,74,3.8,71.0,,0,0,0,0,,
6061,tt1139668,The Unborn,2009,"250,000+",831884,3755,8879,7261,2.6,30.0,,118,12,106,118,3.30,10.0
6062,tt2218988,Ustad Hotel,2012,Fewer than 50,38,29,3,5,4.3,91.0,,1,1,0,1,,
6063,tt0120655,Dogma,1999,"250,000+",363218,39784,6912,18496,4.1,85.0,,130,88,42,130,6.30,68.0
6064,tt0443489,Dreamgirls,2006,"250,000+",388353,24002,9730,16751,3.8,71.0,,207,163,44,207,7.30,79.0
6065,tt0262714,Pyaasa Sawan,1981,50+,71,2,0,0,,,,1,1,0,1,,
6066,tt1374992,Upside Down,2012,0,0,0,0,0,,,,1,0,1,1,,
6067,tt4736026,Paglu 2,2012,0,0,0,0,0,,,,0,0,0,0,,
6068,tt1316622,Wrecked,2010,"2,500+",4787,400,1284,394,2.6,24.0,,27,13,14,27,5.30,48.0
6069,tt0087682,Maria's Lovers,1984,500+,537,49,33,25,3.6,60.0,,7,3,4,7,5.90,43.0
6070,tt0292644,The Rules of Attraction,2002,"50,000+",50676,5139,2149,2903,3.7,71.0,,142,63,79,142,5.40,44.0
6071,tt0072189,Son of Dracula,1973,0,0,0,0,0,,,,0,0,0,0,,
6072,tt0450506,Suburban Mayhem,2006,"10,000+",15272,180,131,162,3.4,58.0,,5,1,4,5,4.10,20.0
6073,tt1055368,The Unidentified,2008,0,0,0,0,0,,,,0,0,0,0,,
6074,tt1142804,Within the Whirlwind,2009,50+,50,9,10,4,3.4,47.0,,2,2,0,2,,
6075,tt0328880,Brother Bear,2003,"100,000+",189152,4701,2490,3520,3.7,65.0,,131,49,82,131,5.50,37.0
6076,tt0056579,The Three Stooges Meet Hercules,1962,"1,000+",1198,67,26,36,3.8,72.0,,3,0,3,3,,
6077,tt1055292,Life as We Know It,2010,"50,000+",82549,11102,7203,3359,3.5,61.0,,154,46,108,154,4.60,30.0
6078,tt2325589,Chithiram Pesuthadi,2006,0,0,0,0,0,,,,0,0,0,0,,
6079,tt0389790,Bee Movie,2007,"250,000+",388921,26213,23514,16771,3.3,53.0,,173,86,87,173,5.60,50.0
6080,tt0426470,Go West,2005,250+,480,22,8,9,3.9,72.0,,1,0,1,1,,
6081,tt0093428,The Living Daylights,1987,"50,000+",54117,3952,2028,2067,3.6,66.0,,59,43,16,59,6.40,73.0
6082,tt0370356,Blessings,2003,0,0,0,0,0,,,,0,0,0,0,,
6083,tt1855400,Thiruttu Payale,2006,0,0,0,0,0,,,,0,0,0,0,,
6084,tt0270933,Escaflowne,2000,"10,000+",11554,578,267,470,3.7,68.0,,14,6,8,14,5.30,43.0
6085,tt0080514,Chakra,1981,Fewer than 50,41,2,0,0,,,,0,0,0,0,,
6086,tt0062490,Who's Minding the Mint?,1967,100+,142,20,7,11,3.9,74.0,,0,0,0,0,,
6087,tt0306846,"No Pain, No Gain",2004,Fewer than 50,19,3,1,0,,,,0,0,0,0,,
6088,tt0304857,Two Men Went to War,2002,500+,962,35,15,31,3.8,70.0,,29,17,12,29,5.60,59.0
6089,tt0109534,Dangerous Touch,1994,50+,88,0,9,3,2.1,0.0,,1,0,1,1,,
6090,tt1359552,Antaheen,2009,50+,70,30,3,11,4.1,91.0,,0,0,0,0,,
6091,tt0064949,Scream and Scream Again,1970,"1,000+",1203,45,113,69,2.7,28.0,,16,10,6,16,5.60,63.0
6092,tt1972663,Into the Abyss,2011,"5,000+",8645,2003,631,427,3.8,76.0,,118,109,9,118,7.80,92.0
6093,tt1368116,Merantau,2009,"2,500+",2809,317,193,169,3.5,62.0,,2,1,1,2,,
6094,tt0092929,Drowning by Numbers,1988,"2,500+",4126,634,83,153,4.2,88.0,,16,14,2,16,7.10,88.0
6095,tt0115985,Crossworlds,1996,"1,000+",1769,55,82,47,3,40.0,,5,1,4,5,2.70,20.0
6096,tt0118643,The Prophecy II,1998,"5,000+",8395,291,367,216,3.2,44.0,,6,2,4,6,4.70,33.0
6097,tt0212867,Soulkeeper,2001,250+,299,10,20,12,2.8,33.0,,2,2,0,2,,
6098,tt1031280,Splinter,2008,"10,000+",13278,1261,1299,1103,3.2,49.0,,37,28,9,37,6.40,76.0
6099,tt0106292,Another Stakeout,1993,"10,000+",19556,224,572,240,2.7,28.0,,25,4,21,25,4.50,16.0
6100,tt0299930,Gigli,2003,"25,000+",45269,364,2360,1433,1.7,13.0,,186,12,174,186,3.10,6.0
6101,tt0087985,Red Dawn,1984,"25,000+",49299,4422,2350,2697,3.6,65.0,,27,14,13,27,5.60,52.0
6102,tt1197624,Law Abiding Citizen,2009,"250,000+",517618,225098,73357,13868,4,75.0,,163,42,121,163,4.40,26.0
6103,tt0218505,Path to War,2002,500+,506,97,34,43,3.7,74.0,,11,11,0,11,8.00,100.0
6104,tt0071718,Killer Bees,1974,Fewer than 50,49,1,5,1,2.5,17.0,,0,0,0,0,,
6105,tt1343727,Dredd,2012,"100,000+",154299,34240,13074,7164,3.7,72.0,,170,136,34,170,6.60,80.0
6106,tt0323808,The Wicker Tree,2011,"1,000+",1511,32,293,95,1.7,10.0,,15,3,12,15,3.80,20.0
6107,tt0845535,Shakalaka Boom Boom,2007,0,0,0,0,0,,,,0,0,0,0,,
6108,tt0301454,Inspector Gadget 2,2003,"10,000+",14202,140,484,276,2.2,22.0,,5,2,3,5,4.40,40.0
6109,tt1981677,Pitch Perfect,2012,"100,000+",127544,47007,9649,6154,4.1,83.0,,157,128,29,157,6.50,82.0
6110,tt1264914,Zift,2008,250+,377,105,41,40,3.6,72.0,,1,1,0,1,,
6111,tt0323810,Right on Track,2003,500+,868,128,48,45,4,73.0,,2,1,1,2,,
6112,tt0814012,Anuranan,2006,250+,264,27,14,24,3.2,66.0,,0,0,0,0,,
6113,tt0088261,The Three Wishes of Billy Grier,1984,0,0,0,0,0,,,,0,0,0,0,,
6114,tt1229367,Living Proof,2008,500+,524,76,26,41,3.8,75.0,,0,0,0,0,,
6115,tt1321860,The Beaver,2011,"10,000+",24088,3510,2888,1599,3.3,55.0,,187,117,70,187,6.10,63.0
6116,tt0060397,Fantastic Voyage,1966,"5,000+",6911,680,322,291,3.6,68.0,,36,33,3,36,7.00,92.0
6117,tt0188160,Price of Glory,2000,"1,000+",1400,86,27,34,4.1,76.0,,60,20,40,60,4.80,33.0
6118,tt0246778,Melnattu Marumagal,1975,Fewer than 50,1,0,1,1,,,,0,0,0,0,,
6119,tt1280546,Signs of the Time,2008,Fewer than 50,7,0,2,2,,,,0,0,0,0,,
6120,tt0837562,Hotel Transylvania,2012,"100,000+",151742,33710,13405,4732,3.9,72.0,,143,64,79,143,5.40,45.0
6121,tt0056141,A Kind of Loving,1962,250+,435,72,11,24,4,87.0,,14,13,1,14,7.30,93.0
6122,tt0102522,Nekromantik 2,1991,"1,000+",1596,121,102,88,3.3,54.0,,3,3,0,3,,
6123,tt0305951,Pavithra,1994,0,0,0,0,0,,,,0,0,0,0,,
6124,tt0187512,"Slap Her, She's French!",2002,"5,000+",8727,245,397,255,2.9,38.0,,24,9,15,24,4.70,38.0
