,imdb_id,imdb_name,imdb_year,movie_name,release_year
10813,tt0116707,Joe's Apartment,1996,Joe's Apartment,1996
10814,tt0164877,"Sexo, pudor y lágrimas",1999,"Sexo, pudor y lágrimas",1999
10815,tt1381512,Robo-geisha,2009,RoboGeisha,2009
10816,tt1148204,Orphan,2009,Orphan,2009
10817,tt0906005,Freakshow,2007,Freakshow,2007
10818,tt1084955,Falling Up,2009,Falling Up,2009
10819,tt0080947,The Jayne Mansfield Story,1980,The Jayne Mansfield Story,1980
10820,tt0356197,The Whizzard of Ow,2003,The Whizzard of Ow,2003
10821,tt0084228,Laberinto de pasiones,1982,Laberinto de pasiones,1982
10822,tt0478329,The Gray Man,2007,The Gray Man,2007
10823,tt0486551,Beerfest,2006,Beerfest,2006
10824,tt1027806,Copperhead,2008,Copperhead,2008
10825,tt0099349,Dancin' Thru the Dark,1990,Dancin' Thru the Dark,1990
10826,tt0096511,Zombi 3,1988,Zombi 3,1987
10827,tt0924229,Jagadam,2007,Jagadam,2007
10828,tt0251448,Turbulence 3: Heavy Metal,2001,Turbulence 3: Heavy Metal,2000
10829,tt8948586,Ettupatti Rasa,1997,Ettupatti Rasa,1997
10830,tt0061683,Frankenstein Created Woman,1967,Frankenstein Created Woman,1967
10831,tt1519402,Taqwacore: The Birth of Punk Islam,2009,Taqwacore,2009
10832,tt1130964,The 5th Quarter,2010,The 5th Quarter,2011
10833,tt0091541,The Money Pit,1986,The Money Pit,1986
10834,tt0963966,The Sorcerer's Apprentice,2010,The Sorcerer's Apprentice,2010
10835,tt0055720,A hierro muere,1962,A hierro muere,1962
10836,tt0453453,Beer League,2006,Beer League,2006
10837,tt0087032,Cannonball Run II,1984,Cannonball Run II,1984
10838,tt0417189,Le temps qui reste,2005,Time to Leave,2006
10839,tt0837803,Sex and Breakfast,2005,Sex and Breakfast,2006
10840,tt1217634,Innathe Chinthavishayam,2008,Innathe Chintha Vishayam,2008
10841,tt0081480,Seems Like Old Times,1980,Seems Like Old Times,1980
10842,tt1173687,The Bang Bang Club,2010,The Bang Bang Club,2010
10843,tt0245120,The Forsaken,2001,The Forsaken,2001
10844,tt0062759,Brilliantovaya ruka,1969,Brilliantovaya ruka,1968
10845,tt0372237,Guess Who,2005,Guess Who,2005
10846,tt1153040,Haeundae,2009,Haeundae,2009
10847,tt0422867,Odour of Chrysanthemums,2002,Odour of Chrysanthemums,2002
10848,tt0093873,Rock 'n' Roll Nightmare,1987,Rock 'n' Roll Nightmare,1987
10849,tt1515205,Paju,2009,Paju,2009
10850,tt0086854,"Adiós, Roberto",1985,"Adiós, Roberto",1985
10851,tt0114148,Pocahontas,1995,Pocahontas,1994
10852,tt0260838,Dak Bangla,1987,Dak Bangla,1987
10853,tt0271604,Kuch Khatti Kuch Meethi,2001,Kuch Khatti Kuch Meethi,2001
10854,tt1640548,Rampart,2011,Rampart,2011
10855,tt1767382,Silent House,2011,Silent House,2011
10856,tt0070449,Nirmalyam,1973,Nirmalayam,1973
10857,tt0800226,Superman: Brainiac Attacks,2006,Superman: Brainiac Attacks,2006
10858,tt0489235,My Name Is Bruce,2007,My Name is Bruce,2007
10859,tt0268531,Pettson och Findus - Kattonauten,2000,Pettson och Findus - Kattonauten,2000
10860,tt2385073,Endukante... Premanta,2012,Endhukante Premanta,2012
10861,tt0065737,Fragment of Fear,1970,Fragment of Fear,1970
10862,tt1483748,Bloodspell,2007,BloodSpell,2006
10863,tt0309912,Nicholas Nickleby,2002,Nicholas Nickleby,2002
10864,tt0056048,Gypsy,1962,Gypsy,1962
10865,tt0069035,Nybyggarna,1972,The New Land,1972
10866,tt0115536,El amor perjudica seriamente la salud,1996,Love Can Seriously Damage Your Health,1996
10867,tt0405022,House of Boys,2009,House of Boys,2009
10868,tt0086203,Rock & Rule,1983,Rock & Rule,1983
10869,tt1156148,Karzzzz,2008,Karzzzz,2008
10870,tt5168460,Kalabha Mazha,2011,Kalabha Mazha,2011
10871,tt0492619,The Foot Fist Way,2006,The Foot Fist Way,2006
10872,tt1482459,The Lorax,2012,The Lorax,2012
10873,tt0220596,Khauff,2000,Khauff,2000
10874,tt0082146,Caveman,1981,Caveman,1981
10875,tt0089354,Issa le tisserand,1985,Issa le Tisserand,1983
10876,tt0054164,Pay or Die!,1960,Pay or Die,1960
10877,tt0114666,The Tie That Binds,1995,The Tie That Binds,1995
10878,tt0093822,Raising Arizona,1987,Raising Arizona,1987
10879,tt1570732,Vettaikaaran,2009,Vettaikkaaran,2009
10880,tt0072826,Cousin cousine,1975,"Cousin, cousine",1976
10881,tt0404031,Evil Eyes,2004,Evil Eyes,2004
10882,tt1047007,Young @ Heart,2007,Young@Heart,2008
10883,tt0102798,Robin Hood: Prince of Thieves,1991,Robin Hood: Prince of Thieves,1991
10884,tt0406310,Van Helsing: The London Assignment,2004,Van Helsing: The London Assignment,2004
10885,tt0083550,Amityville II: The Possession,1982,Amityville II: The Possession,1982
10886,tt0455545,Idhaya Thirudan,2006,Idhaya Thirudan,2005
10887,tt0072953,Eskimo Nell,1975,Eskimo Nell,1975
10888,tt0369779,Nil Nirjane,2003,Nil Nirjane,2003
10889,tt2165933,Let It Shine,2012,Let It Shine,2012
10890,tt0250460,Kappalottiya Thamizhan,1961,Kappalottiya Thamizhan,1961
10891,tt0084786,They Call Me Bruce,1982,They Call Me Bruce?,1982
10892,tt0301405,Hinugot sa langit,1985,Hinugot sa Langit,1985
10893,tt0960770,Holding Trevor,2007,Holding Trevor,2007
10894,tt0064855,Putney Swope,1969,Putney Swope,1969
10895,tt0944834,Chasseurs de dragons,2008,Dragon Hunters,2008
10896,tt1371640,Saikin rettô,2009,Saikin-rettō,2009
10897,tt1651916,Sortie 67,2010,Sortie 67,2010
10898,tt0177496,Aaj Kaa M.L.A. Ram Avtar,1984,Aaj Ka M.L.A. Ram Avtar,1984
10899,tt0361596,Fahrenheit 9/11,2004,Fahrenheit 9/11,2004
10900,tt0325597,The Captives,2001,The Captives,2004
10901,tt0062479,The Way West,1967,The Way West,1967
10902,tt0126260,The Delicate Art of the Rifle,1996,The Delicate Art of the Rifle,1996
10903,tt0365478,Man with the Screaming Brain,2005,The Man With the Screaming Brain,2005
10904,tt0271345,Aavanazhi,1986,Aavanazhi,1986
10905,tt1388434,Dhaam Dhoom,2008,Dhaam Dhoom,2008
10906,tt0097527,The Horror Show,1989,The Horror Show,1989
10907,tt0059398,Looking for Love,1964,Looking for Love,1964
10908,tt0340191,Kailangan kita,2002,Kailangan Kita,2002
10909,tt0085370,Coup de foudre,1983,Coup de foudre,1983
10910,tt0057225,Kings of the Sun,1963,Kings of the Sun,1963
10911,tt0058006,Deus e o Diabo na Terra do Sol,1964,Deus e o Diabo na Terra do Sol,1964
10912,tt0056851,Banty Raids,1963,Banty Raids,1963
10913,tt0111068,Sangharsh,1999,Sangharsh,1999
10914,tt0246290,Trinetrudu,1988,Trinetrudu,1988
10915,tt0307901,25th Hour,2002,25th Hour,2002
10916,tt0201128,Silk Hope,1999,Silk Hope,1999
10917,tt1686892,Sanju Aau Sanjana,2010,Sanju Aau Sanjana,2010
10918,tt0261243,Rockford,1999,Rockford,1999
10919,tt0099582,Flatliners,1990,Flatliners,1990
10920,tt0067828,A Taste of Evil,1971,A Taste of Evil,1971
10921,tt0120915,Star Wars: Episode I - The Phantom Menace,1999,Star Wars Episode I: The Phantom Menace,1999
10922,tt0084602,Rocky III,1982,Rocky III,1982
10923,tt0374536,Bewitched,2005,Bewitched,2005
10924,tt1279935,Date Night,2010,Date Night,2010
10925,tt0304729,Soap Girl,2002,Soap Girl,2002
10926,tt0808148,AmericanEast,2008,AmericanEast,2007
10927,tt0065088,"They Shoot Horses, Don't They?",1969,"They Shoot Horses, Don't They?",1969
10928,tt0456165,Salaam Namaste,2005,Salaam Namaste,2005
10929,tt0912597,L: Change the World,2008,L: Change the World,2008
10930,tt1773020,Poongsan gae,2011,Poongsan,2011
10931,tt0084071,The Highest Honor,1982,The Highest Honor,1983
10932,tt0085365,Cordélia,1980,Cordélia,1980
10933,tt0079351,Io sto con gli ippopotami,1979,Io sto con gli ippopotami,1979
10934,tt0162903,Catfish in Black Bean Sauce,1999,Catfish in Black Bean Sauce,2000
10935,tt0490021,Warchild,2006,Warchild,2006
10936,tt1606300,Nee Sneham,2002,Nee Sneham,2002
10937,tt1653653,Corações Sujos,2011,Dirty Hearts,2011
10938,tt1111918,La linea,2009,La Linea,2007
10939,tt0354100,Thalasthanam,1992,Thalastaanam,1992
10940,tt0082118,The Burning,1981,The Burning,1981
10941,tt1349482,Bring It On: Fight to the Finish,2009,Bring it On: Fight to the Finish,2009
10942,tt0235567,Mangamma,1998,Mangamma,1997
10943,tt0099729,Hamoun,1990,Hamoun,1990
10944,tt0127282,Shrieker,1998,Shrieker,1998
10945,tt0079894,The Shape of Things to Come,1979,H. G. Wells' The Shape of Things to Come,1979
10946,tt0100143,Miami Blues,1990,Miami Blues,1990
10947,tt0058541,Sallah Shabati,1964,Sallah,1965
10948,tt0055283,Payroll,1961,Payroll,1961
10949,tt0119525,Levitation,1997,Levitation,1998
10950,tt0442070,D' Anothers,2005,D' Anothers,2005
10951,tt0425996,G.I. Joe: Valor vs. Venom,2004,G.I. Joe: Valor vs. Venom,2004
10952,tt0296711,Kiss the Bride,2002,Kiss the Bride,2002
10953,tt0072735,Breakheart Pass,1975,Breakheart Pass,1975
10954,tt0458072,Provoked: A True Story,2006,Provoked,2006
10955,tt0369672,A Love Song for Bobby Long,2004,A Love Song for Bobby Long,2004
10956,tt1172991,The Company Men,2010,The Company Men,2010
10957,tt0430779,Everyone's Hero,2006,Everyone's Hero,2006
10958,tt1135090,Katt Williams: American Hustle,2007,American Hustle,2007
10959,tt0218182,An Everlasting Piece,2000,An Everlasting Piece,2000
10960,tt0035423,Kate & Leopold,2001,Kate & Leopold,2001
10961,tt1045772,I Love You Phillip Morris,2009,I Love You Phillip Morris,2009
10962,tt0203185,Violent Shit III: Infantry of Doom,1999,Violent Shit III,1999
10963,tt0107755,Ordinary Magic,1993,Ordinary Magic,1993
10964,tt0489070,Hard Luck,2006,Hard Luck,2006
10965,tt0098555,Unconquered,1989,Unconquered,1989
10966,tt0056657,La viaccia,1961,La Viaccia,1961
10967,tt0119167,Funny Games,1997,Funny Games,1997
10968,tt0101862,Father of the Bride,1991,Father of the Bride,1991
10969,tt0327679,Ella Enchanted,2004,Ella Enchanted,2004
10970,tt0078087,Piranha,1978,Piranha,1978
10971,tt0377445,Balettan,2003,Balettan,2003
10972,tt0366616,Inkaar,1977,Inkaar,1978
10973,tt0217579,Jason and the Argonauts,2000,Jason and the Argonauts,2000
10974,tt0058430,Onibaba,1964,Onibaba,1964
10975,tt0106241,The Sound and the Silence,1991,The Sound And The Silence,1992
10976,tt0122603,Legion of Fire: Killer Ants!,1998,Legion of Fire: Killer Ants!,1998
10977,tt0155256,Thaneer Thaneer,1981,Thaneer Thaneer,1981
10978,tt0213784,Kula Gothralu,1962,Kula Gothralu,1962
10979,tt1843852,B.B. King: Into the Night,1985,"B.B. King ""Into the Night""",1985
10980,tt0101289,Alambrado,1991,Alambrado,1991
10981,tt1278469,Temple Grandin,2010,Temple Grandin,2010
10982,tt1217075,When Love Begins...,2008,When Love Begins,2008
10983,tt0095774,Off Limits,1988,Off Limits,1988
10984,tt1350498,Mega Shark vs. Giant Octopus,2009,Mega Shark Vs. Giant Octopus,2009
10985,tt0093296,Jane and the Lost City,1987,Jane and the Lost City,1987
10986,tt0066728,The Million Dollar Duck,1971,The Million Dollar Duck,1971
10987,tt0066301,Rio Lobo,1970,Rio Lobo,1970
10988,tt0322589,Honey,2003,Honey,2003
10989,tt1289396,En tu ausencia,2008,En Tu Ausencia,2008
10990,tt0094739,Big Business,1988,Big Business,1988
10991,tt0265870,They Saved Hitler's Brain,1968,They Saved Hitler's Brain,1966
10992,tt0074739,Kenny & Company,1976,Kenny & Company,1976
10993,tt0115895,Chronicle of a Disappearance,1996,Chronicle of a Disappearance,1997
10994,tt0152139,Ram Teri Ganga Maili,1985,Ram Teri Ganga Maili,1985
10995,tt0055633,The Young Savages,1961,The Young Savages,1961
10996,tt0082084,Bloody Birthday,1981,Bloody Birthday,1981
10997,tt0279493,Undercover Brother,2002,Undercover Brother,2002
10998,tt0242572,Kandukondain Kandukondain,2000,Kandukondain Kandukondain,2000
10999,tt0401792,Sin City,2005,Sin City,2005
11000,tt1672087,Mortal Kombat: Rebirth,2010,Mortal Kombat: Rebirth,2010
11001,tt0464913,"OSS 117: Le Caire, nid d'espions",2006,"OSS 117: Cairo, Nest of Spies",2006
11002,tt0093727,Personal Services,1987,Personal Services,1987
11003,tt0093496,Run for Your Life,1988,El Lute: Run for Your Life,1987
11004,tt1570546,Ashlaa,2009,Ashlaa,2009
11005,tt0094155,Tin Men,1987,Tin Men,1987
11006,tt0102288,Let Him Have It,1991,Let Him Have It,1991
11007,tt0094678,Arthur 2: On the Rocks,1988,Arthur 2: On the Rocks,1988
11008,tt0080678,The Elephant Man,1980,The Elephant Man,1980
11009,tt0119311,Hoodlum,1997,Hoodlum,1997
11010,tt0361715,Duma,2005,Duma,2005
11011,tt0108186,Son in Law,1993,Son in Law,1993
11012,tt0064506,Ittefaq,1969,Ittefaq,1969
11013,tt1323030,Mending Fences,2009,Mending Fences,2009
11014,tt0119951,Private Parts,1997,Private Parts,1997
11015,tt0961088,While the Children Sleep,2007,While the Children Sleep,2007
11016,tt0416315,Wolf Creek,2005,Wolf Creek,2005
11017,tt0061617,Eight on the Lam,1967,Eight on the Lam,1967
11018,tt0095593,Married to the Mob,1988,Married to the Mob,1988
11019,tt1459034,Deepavali,2007,Deepavali,2007
11020,tt0395251,The Producers,2005,The Producers,2005
11021,tt0065542,The Cheyenne Social Club,1970,The Cheyenne Social Club,1970
11022,tt0058724,The Visit,1964,The Visit,1964
11023,tt0976238,Old Dogs,2009,Old Dogs,2009
11024,tt0279967,Mulan II,2004,Mulan II,2005
11025,tt1181795,Bunraku,2010,Bunraku,2010
11026,tt0053793,Elmer Gantry,1960,Elmer Gantry,1960
11027,tt0971183,August Underground's Penance,2007,August Underground's Penance,2007
11028,tt1961179,Ang babae sa septic tank,2011,The Woman in the Septic Tank,2011
11029,tt0097243,A Dry White Season,1989,A Dry White Season,1989
11030,tt0080725,Fatty Finn,1980,Fatty Finn,1980
11031,tt0209095,Leprechaun 5: In the Hood,2000,Leprechaun In the Hood,2000
11032,tt1423455,The Providence Effect,2009,The Providence Effect,2009
11033,tt0057180,The Incredible Journey,1963,The Incredible Journey,1963
11034,tt0369436,Four Christmases,2008,Four Christmases,2008
11035,tt0057905,Bullet for a Badman,1964,Bullet for a Badman,1964
11036,tt1507325,Machakkaaran,2007,Machakaaran,2007
11037,tt1606600,DC Showcase: Jonah Hex,2010,DC Showcase: Jonah Hex,2010
11038,tt0093267,Intervista,1987,Intervista,1987
11039,tt1003061,Smile for the Camera,2005,Smile For The Camera.,2005
11040,tt0782047,Irreversi,2010,Irreversi,2010
11041,tt1359055,X to Y,2009,X to Y,2009
11042,tt1621983,Thulluvadho Ilamai,2002,Thulluvadho Ilamai,2001
11043,tt0119109,Fathers' Day,1997,Fathers' Day,1997
11044,tt0096378,Vibes,1988,Vibes,1988
11045,tt0462579,The Treatment,2006,The Treatment,2006
11046,tt0499603,10 Items or Less,2006,10 Items or Less,2006
11047,tt0074258,Burnt Offerings,1976,Burnt Offerings,1976
11048,tt0062851,Daimajin,1966,Daimajin,1966
11049,tt0826756,Watercolors,2008,Watercolors,2008
11050,tt1087890,Frygtelig lykkelig,2008,Terribly Happy,2008
11051,tt0825241,Daratt,2006,Dry Season,2006
11052,tt0244491,House Party 4: Down to the Last Minute,2001,House Party 4: Down to the Last Minute,2001
11053,tt1150934,Anacondas 4: Trail of Blood,2009,Anaconda 4: Trail of Blood,2008
11054,tt0276327,Meenathil Thalikettu,1998,Meenathil Thalikettu,1998
11055,tt0246674,Harikrishnans,1998,Harikrishnans,1998
11056,tt0125980,Passion in the Desert,1997,Passion in the Desert,1998
11057,tt0095894,Pound Puppies and the Legend of Big Paw,1988,Pound Puppies and the Legend of Big Paw,1988
11058,tt0090270,Vision Quest,1985,Vision Quest,1985
11059,tt0353857,Paithrukam,1993,Paithrukam,1993
11060,tt0109975,Half-Cocked,1994,Half-Cocked,1994
11061,tt0075214,Shout at the Devil,1976,Shout at the Devil,1976
11062,tt0105275,Romper Stomper,1992,Romper Stomper,1992
11063,tt0072095,Romance with a Double Bass,1975,Romance with a Double Bass,1974
11064,tt0844479,The Collector,2009,Collector,2011
11065,tt0104267,Final Impact,1992,Final Impact,1991
11066,tt0425112,Hot Fuzz,2007,Hot Fuzz,2007
11067,tt0079501,Mad Max,1979,Mad Max,1979
11068,tt0113526,Karan Arjun,1995,Karan Arjun,1995
11069,tt0086846,Abwärts,1984,Abwärts,1984
11070,tt0081738,The Watcher in the Woods,1980,The Watcher in the Woods,1980
11071,tt0312409,Bad Eggs,2003,Bad Eggs,2003
11072,tt0393616,Proud,2004,Proud,2004
11073,tt0082968,Race for the Yankee Zephyr,1981,Race for the Yankee Zephyr,1981
11074,tt0258816,The Reckoning,2003,The Reckoning,2003
11075,tt0974554,Elegy,2008,Elegy,2008
11076,tt0055214,The Naked Edge,1961,The Naked Edge,1961
11077,tt1278449,Sound of Noise,2010,Sound of Noise,2010
11078,tt0112870,Dilwale Dulhania Le Jayenge,1995,Dilwale Dulhania Le Jayenge,1995
11079,tt12667006,Tango Ya Ba Wendo,1993,Tango Ya Ba Wendo,1992
11080,tt0399146,A History of Violence,2005,A History of Violence,2005
11081,tt0084199,Khud-Daar,1982,Khud-daar,1982
11082,tt0310910,Confidence,2003,Confidence,2003
11083,tt1459467,Micro Men,2009,Micro Men,2009
11084,tt0106611,Cool Runnings,1993,Cool Runnings,1993
11085,tt1523939,Answers to Nothing,2011,Answers to Nothing,2011
11086,tt0375997,Nandha,2001,Nandha,2001
11087,tt0910971,Wallace & Gromit: The Curse of the Were-Rabbit,2005,Wallace & Gromit: The Curse of the Were-Rabbit,2005
11088,tt0063054,The Helicopter Spies,1968,The Helicopter Spies,1968
11089,tt0064816,La piscine,1969,La Piscine,1969
11090,tt0214388,100 Girls,2000,100 Girls,2001
11091,tt0383717,Wilby Wonderful,2004,Wilby Wonderful,2004
11092,tt0118117,The War at Home,1996,The War at Home,1996
11093,tt0073765,Sunday Too Far Away,1975,Sunday Too Far Away,1975
11094,tt0077321,The Cheap Detective,1978,The Cheap Detective,1978
11095,tt0103242,What Ever Happened to Baby Jane?,1991,What Ever Happened to Baby Jane?,1991
11096,tt0363589,Elephant,2003,Elephant,2003
11097,tt0067881,The Trojan Women,1971,The Trojan Women,1971
11098,tt0096403,Vreme na nasilie,1988,Vreme na nasilie,1988
11099,tt0062357,Testa di sbarco per otto implacabili,1968,Hell in Normandy,1968
11100,tt0103006,Sunset Heat,1992,Sunset Heat,1992
11101,tt0780516,Flawless,2007,Flawless,2007
11102,tt1341188,How Do You Know,2010,How Do You Know,2010
11103,tt0109552,Darkman II: The Return of Durant,1995,Darkman II: The Return of Durant,1995
11104,tt0262457,Güle Güle,2000,Güle Güle,2000
11105,tt0105411,Simple Men,1992,Simple Men,1992
11106,tt0115676,Big Bully,1996,Big Bully,1996
11107,tt0060674,Marysia i Napoleon,1966,Marysia i Napoleon,1966
11108,tt0234697,Server Sundaram,1964,Server Sundaram,1964
11109,tt2005374,The Frozen Ground,2013,The Frozen Ground,2012
11110,tt0411270,De battre mon coeur s'est arrêté,2005,The Beat That My Heart Skipped,2005
11111,tt0101452,Bill & Ted's Bogus Journey,1991,Bill & Ted's Bogus Journey,1991
11112,tt0080638,Do Aur Do Paanch,1980,Do Aur Do Paanch,1980
11113,tt6374976,I Am Sorry Mathe Banni Preethsona,2011,I Am Sorry,2012
11114,tt0091717,Papori,1986,Papori,1986
11115,tt0091790,Pretty in Pink,1986,Pretty in Pink,1986
11116,tt0074926,Mrigayaa,1977,Mrigayaa,1976
11117,tt0079815,Rockers,1978,Rockers,1978
11118,tt0255378,Minnaram,1994,Minnaram,1994
11119,tt0060834,The Pink Blueprint,1966,The Pink Blueprint,1966
11120,tt0271369,Artham,1989,Artham,1989
11121,tt0120008,The Replacement Killers,1998,The Replacement Killers,1998
11122,tt0064599,The Lonely Profession,1969,The Lonely Profession,1969
11123,tt9257896,Punaradhivasam,2000,Punaradhivasam,2000
11124,tt1889440,Teen Maar,2011,Teen Maar,2011
11125,tt0275174,Aalappiranthavan,1987,Aalappirandhavan,1987
11126,tt0058212,How to Murder Your Wife,1965,How to Murder Your Wife,1965
11127,tt0063661,Sweet November,1968,Sweet November,1968
11128,tt0117959,La tregua,1997,The Truce,1997
11129,tt0783585,Snow Blind,2006,Snow Blind,2006
11130,tt1080755,Murphy 771,2006,Murphy 771,2006
11131,tt0344415,Take Me Up to the Ball Game,1980,Take Me Up to the Ball Game,1980
11132,tt0365270,Wild Things 2,2004,Wild Things 2,2004
11133,tt0756288,Blood Debts,1985,Blood Debts,1983
11134,tt0076144,High Rolling,1977,High Rolling in a Hot Corvette,1977
11135,tt0070435,A Name for Evil,1973,A Name for Evil,1973
11136,tt1547629,Dr. Patient,2009,Dr. Patient,2009
11137,tt0069134,Pulp,1972,Pulp,1972
11138,tt0280770,The Infinite Worlds of H.G. Wells,2001,The Infinite Worlds of H.G. Wells,2001
11139,tt0163025,Jurassic Park III,2001,Jurassic Park III,2001
11140,tt0268122,Acrobacias del corazón,2000,Acrobacias del Corazón,2000
11141,tt0353675,Love Birds,1996,Love Birds,1996
11142,tt0955306,Noah's Arc: Jumping the Broom,2008,Noah's Arc: Jumping the Broom,2008
11143,tt0107302,Kalifornia,1993,Kalifornia,1993
11144,tt0989622,The Bodyguard 2,2007,The Bodyguard 2,2007
11145,tt0103184,V.I. Warshawski,1991,V.I. Warshawski,1991
11146,tt0059354,Khandan,1965,Khandan,1965
11147,tt0085183,Ator l'invincibile,1982,Ator l'invincible,1982
