,imdb_id,domestic_distributor,domestic_opening,budget,releases,performance_domestic,performance_international,performance_worldwide,metric_roi,percentage_domestic,percentage_international
11923,tt0091993,Twentieth Century Fox,2918072.0,,1.0,9697739.0,,9697739.0,,1.0,
11924,tt0084489,Warner Bros.,,,1.0,5672311.0,,5672311.0,,1.0,
11925,tt0386032,Lions Gate Films,68969.0,9000000.0,2.0,24540079.0,11623689.0,36163768.0,3.0181964444444445,0.6785819165746224,0.3214180834253776
11926,tt0221218,Sony Pictures Entertainment (SPE),5738448.0,30000000.0,1.0,18150259.0,5469350.0,23619609.0,-0.2126797,0.7684402819707981,0.2315597180292019
11927,tt0085811,Columbia Pictures,5469415.0,,2.0,16916617.0,,16916617.0,,1.0,
11929,tt0773318,,,,1.0,,774069.0,774069.0,,,1.0
11930,tt0079710,Twentieth Century Fox,,1500000.0,,,,,,,
11934,tt0283897,United Artists,64474.0,,1.0,1013272.0,,1013272.0,,1.0,
11936,tt0429068,Triumph Releasing Corporation,200554.0,,1.0,463542.0,,463542.0,,1.0,
11937,tt1091229,Warner Bros.,629921.0,,1.0,921738.0,12517742.0,13439480.0,,0.0685843499897317,0.9314156500102684
11938,tt1189340,Lions Gate Films,13206453.0,40000000.0,1.0,58009200.0,28743152.0,86752352.0,1.1688088,0.6686758187259292,0.3313241812740708
11943,tt0282771,THINKFilm,18550.0,,2.0,399110.0,4393.0,403503.0,,0.9891128442663376,0.0108871557336624
11944,tt1784589,,,,1.0,,536945.0,536945.0,,,1.0
11946,tt0165859,Warner Bros.,95247.0,,1.0,3736868.0,,3736868.0,,1.0,
11947,tt0093777,Universal Pictures,4657401.0,,2.0,14182492.0,87.0,14182579.0,,0.999993865713704,6.1342862958845495e-06
11952,tt1376168,,,,1.0,,39624.0,39624.0,,,1.0
11954,tt0092048,Janus Films,16410.0,,2.0,224097.0,220116.0,444213.0,,0.5044809584591176,0.4955190415408824
11955,tt1486193,Anchor Bay Films,6254.0,12000000.0,1.0,17479.0,299465.0,316944.0,-0.973588,0.0551485435912968,0.9448514564087032
11959,tt0463998,Paramount Pictures,9405582.0,21000000.0,1.0,36605602.0,6489573.0,43095175.0,1.0521511904761904,0.8494130027317444,0.1505869972682556
11960,tt0077807,Paramount Pictures,,,1.0,7325177.0,,7325177.0,,1.0,
11961,tt1687901,Cohen Media Group,95933.0,,1.0,209696.0,6669971.0,6879667.0,,0.0304805450612653,0.9695194549387348
11962,tt0105466,Warner Bros.,3532540.0,,1.0,10736401.0,,10736401.0,,1.0,
11963,tt0118571,Sony Pictures Entertainment (SPE),37132505.0,85000000.0,1.0,172956409.0,142200000.0,315156409.0,2.7077224588235294,0.5487954680940663,0.4512045319059337
11964,tt0490196,Fox Searchligh,3109924.0,3000000.0,1.0,7061128.0,342363.0,7403491.0,1.4678303333333331,0.9537565453918968,0.0462434546081031
11966,tt0422029,Illuminare Entertainment,6245.0,,1.0,14189.0,,14189.0,,1.0,
11967,tt0081554,United Artists,326779.0,10000000.0,1.0,10389003.0,,10389003.0,0.0389003,1.0,
11968,tt1548628,,,,1.0,,677.0,677.0,,,1.0
11971,tt0105631,The Samuel Goldwyn Company,804336.0,,1.0,3206714.0,,3206714.0,,1.0,
11980,tt0483726,Universal Pictures,12299380.0,,1.0,37327390.0,5145082.0,42472472.0,,0.8788607830502543,0.1211392169497457
11981,tt0377057,,,,3.0,,152547.0,152547.0,,,1.0
11983,tt0106579,Strand Releasing,,,1.0,26351.0,,26351.0,,1.0,
11984,tt0785035,Magnolia Pictures,26564.0,,1.0,102458.0,8834205.0,8936663.0,,0.0114649058602746,0.9885350941397252
11986,tt0120179,Twentieth Century Fox,16158942.0,160000000.0,1.0,48608066.0,115900000.0,164508066.0,0.0281754125,0.2954752747503578,0.7045247252496422
11987,tt0272736,,,,1.0,,932648.0,932648.0,,,1.0
11988,tt0278488,Universal Pictures,7102260.0,20000000.0,1.0,31178740.0,105000.0,31283740.0,0.564187,0.9966436238122424,0.0033563761877576
11989,tt0380817,Yari Film Group Releasing,28091.0,,1.0,107492.0,6291.0,113783.0,,0.9447105455120712,0.0552894544879287
11993,tt1202203,Balcony Releasing,8227.0,,1.0,90066.0,,90066.0,,1.0,
11995,tt0220627,Alliance Atlantis Vivafilm,,,1.0,254380.0,,254380.0,,1.0,
11999,tt0087062,Warner Bros.,6301694.0,,1.0,38348988.0,,38348988.0,,1.0,
12001,tt0082200,Universal Pictures,3218347.0,,1.0,15578237.0,,15578237.0,,1.0,
12005,tt1068242,,,24000000.0,3.0,51802742.0,11740586.0,63543328.0,1.6476386666666667,0.815234952755386,0.1847650472446139
12012,tt0195165,,,,1.0,,98169.0,98169.0,,,1.0
12013,tt0377062,Twentieth Century Fox,5019430.0,45000000.0,1.0,21009180.0,14012317.0,35021497.0,-0.2217445111111111,0.5998938309233326,0.4001061690766674
12020,tt1248971,,,,1.0,,30143.0,30143.0,,,1.0
12021,tt0107692,,,,1.0,,1073.0,1073.0,,,1.0
12022,tt1529559,,,,2.0,,1643414.0,1643414.0,,,1.0
12023,tt0105789,The Samuel Goldwyn Company,138313.0,,1.0,1723319.0,,1723319.0,,1.0,
12025,tt0186549,Gabriel Film Group,,,1.0,19823.0,,19823.0,,1.0,
12027,tt0074851,Rialto Pictures,5922.0,,3.0,100072.0,63120.0,163192.0,,0.6132163341340262,0.3867836658659738
12030,tt0330793,Lions Gate Films,14000000.0,33000000.0,1.0,33810189.0,20889916.0,54700105.0,0.6575789393939394,0.6181009890200394,0.3818990109799606
12031,tt0282687,Twentieth Century Fox,6219234.0,40000000.0,1.0,14448589.0,2424082.0,16872671.0,-0.578183225,0.8563308678276249,0.1436691321723751
12033,tt0206226,Strand Releasing,21359.0,,1.0,268117.0,,268117.0,,1.0,
12034,tt0087265,Twentieth Century Fox,2015076.0,,1.0,23859382.0,,23859382.0,,1.0,
12047,tt0465580,Summit Entertainment,10079109.0,38000000.0,1.0,31811527.0,17047091.0,48858618.0,0.2857531052631579,0.6510934672773594,0.3489065327226406
12048,tt0118301,Paramount Pictures,4704688.0,,1.0,15064946.0,,15064946.0,,1.0,
12049,tt1051981,TLA Releasing,21086.0,,1.0,104828.0,,104828.0,,1.0,
12050,tt0099329,Universal Pictures,3004905.0,,2.0,8266343.0,312.0,8266655.0,,0.9999622580112512,3.774198874877444e-05
12057,tt0105793,Paramount Pictures,18122710.0,20000000.0,2.0,121697323.0,61400000.0,183097323.0,8.15486615,0.6646592151431946,0.3353407848568053
12058,tt0443473,Lions Gate Films,3807595.0,,1.0,7371706.0,1271152.0,8642858.0,,0.8529245765694635,0.1470754234305365
12059,tt0102536,Fine Line Features,34039.0,,4.0,2015810.0,97577.0,2113387.0,,0.9538290904600056,0.0461709095399943
12060,tt0997152,,,,2.0,,716580.0,716580.0,,,1.0
12061,tt0267891,Fox Searchligh,5158795.0,,1.0,35428675.0,5013768.0,40442443.0,,0.8760270738342884,0.1239729261657116
12062,tt0083726,Embassy Pictures,,,1.0,2977706.0,,2977706.0,,1.0,
12065,tt0098112,Warner Bros.,10627.0,,1.0,283747.0,,283747.0,,1.0,
12066,tt0455782,MGM/Weinstei,39609.0,,2.0,969869.0,6704164.0,7674033.0,,0.1263832198792994,0.8736167801207005
12068,tt0105526,Columbia Pictures,525936.0,19000000.0,1.0,939277.0,,939277.0,-0.9505643684210526,1.0,
12069,tt0192111,Universal Pictures,4804595.0,14000000.0,1.0,10424470.0,2702552.0,13127022.0,-0.0623555714285714,0.7941229930139524,0.2058770069860475
12070,tt2200860,,,,1.0,,1924766.0,1924766.0,,,1.0
12073,tt0122143,Wavelength Releasin,,,1.0,12097.0,,12097.0,,1.0,
12075,tt1062965,Magnolia Pictures,7686.0,,1.0,18728.0,,18728.0,,1.0,
12076,tt1092011,,,,3.0,,4866495.0,4866495.0,,,1.0
12079,tt0414982,New Line Cinema,20125000.0,25000000.0,1.0,54098051.0,64792221.0,118890272.0,3.75561088,0.4550250419142787,0.5449749580857213
12080,tt0914813,,,,1.0,,223682.0,223682.0,,,1.0
12082,tt0453533,Freestyle Releasing,2482000.0,,4.0,321875.0,2474108.0,2795983.0,,0.1151205139659289,0.8848794860340711
12083,tt0199314,Miramax,33300.0,,1.0,159668.0,643283.0,802951.0,,0.1988514865788821,0.8011485134211178
12088,tt0090327,Palisades Entertainment Corporatio,95435.0,,1.0,7369373.0,,7369373.0,,1.0,
12093,tt1014808,Indican Pictures,,,1.0,17036.0,,17036.0,,1.0,
12095,tt0375785,Yari Film Group Releasing,25714.0,,1.0,71561.0,872918.0,944479.0,,0.0757676983818592,0.9242323016181409
12096,tt0059037,Metro-Goldwyn-Mayer (MGM),,,,,,,,,
12098,tt0292740,,,,1.0,,227782.0,227782.0,,,1.0
12099,tt0956299,,,,1.0,,2157711.0,2157711.0,,,1.0
12101,tt0159273,Twentieth Century Fox,18736133.0,40000000.0,1.0,58856790.0,32896412.0,91753202.0,1.29383005,0.6414685124558378,0.3585314875441622
12102,tt0357474,,,,2.0,,254988.0,254988.0,,,1.0
12103,tt0366840,,,,1.0,,11764.0,11764.0,,,1.0
12104,tt1545464,AFFR,8100.0,,1.0,8100.0,,8100.0,,1.0,
12106,tt0974536,,,,1.0,,9439.0,9439.0,,,1.0
12109,tt0462538,Twentieth Century Fox,74036787.0,75000000.0,2.0,183135014.0,353279279.0,536414293.0,6.152190573333334,0.3414059177576761,0.6585940822423239
12110,tt1031241,,,,1.0,,159640.0,159640.0,,,1.0
12113,tt0100129,Triton Pictures,274815.0,,1.0,485772.0,,485772.0,,1.0,
12117,tt0486583,Warner Bros.,18515473.0,,1.0,72006777.0,25831572.0,97838349.0,,0.7359770247145114,0.2640229752854885
12119,tt0429573,Freestyle Releasing,6380000.0,14000000.0,1.0,16298046.0,13314091.0,29612137.0,1.1151526428571428,0.5503839861337937,0.4496160138662062
12121,tt0423853,Palm Pictures,9098.0,,1.0,129988.0,,129988.0,,1.0,
12123,tt0970521,Hannover House,69389.0,,1.0,386073.0,2558994.0,2945067.0,,0.1310914148982009,0.868908585101799
12126,tt0112461,New Line Cinema,765335.0,,2.0,2381087.0,21351.0,2402438.0,,0.991112777936413,0.008887222063587
12128,tt0116102,First Look International,52816.0,,1.0,300645.0,,300645.0,,1.0,
12130,tt0091375,Capitol Entertainmen,3070.0,,1.0,5076.0,,5076.0,,1.0,
12131,tt0460976,,,,1.0,,49382.0,49382.0,,,1.0
12133,tt0108515,October Films,15264.0,,1.0,901668.0,,901668.0,,1.0,
12139,tt0096943,Walt Disney Studios Motion Pictures,1739701.0,,1.0,19131246.0,,19131246.0,,1.0,
12140,tt0105790,Fine Line Features,,,1.0,1100218.0,,1100218.0,,1.0,
12141,tt0805184,Rainbow Film,252988.0,,1.0,789963.0,13940933.0,14730896.0,,0.0536262695765417,0.9463737304234584
12145,tt1204883,,,,1.0,,156941.0,156941.0,,,1.0
12146,tt0454945,DreamWorks,10730372.0,20000000.0,1.0,33741133.0,23453534.0,57194667.0,1.85973335,0.5899349497043143,0.4100650502956858
12147,tt0492931,Warner Independent Pictures (WIP),60853.0,,1.0,707343.0,277864.0,985207.0,,0.717963839071383,0.282036160928617
12148,tt1185416,Walt Disney Studios Motion Pictures,12350041.0,,1.0,32680633.0,10372743.0,43053376.0,,0.7590724824924299,0.2409275175075701
12151,tt1792589,,,,1.0,,6103.0,6103.0,,,1.0
12156,tt0448011,Summit Entertainment,24604751.0,50000000.0,1.0,79957634.0,103700864.0,183658498.0,2.67316996,0.435360382834014,0.564639617165986
12159,tt0453047,Mitropoulos Films,10246.0,,1.0,189024.0,2805063.0,2994087.0,,0.0631324340274681,0.9368675659725318
12163,tt0949731,Twentieth Century Fox,30517109.0,48000000.0,2.0,64506874.0,98896925.0,163403799.0,2.4042458125,0.3947697323732357,0.6052302676267644
12164,tt0384680,Paramount Pictures,4248465.0,22000000.0,1.0,12482775.0,6643623.0,19126398.0,-0.1306182727272727,0.6526464104741521,0.347353589525848
12165,tt1210106,,,,4.0,,11198830.0,11198830.0,,,1.0
12166,tt0073317,Twentieth Century Fox,,,1.0,24441725.0,,24441725.0,,1.0,
12168,tt0449487,Sony Pictures Entertainment (SPE),172544.0,,2.0,292437.0,5506537.0,5798974.0,,0.0504290931464772,0.9495709068535227
12174,tt0366444,Freestyle Releasing,5199.0,300000.0,1.0,10514.0,,10514.0,-0.9649533333333332,1.0,
12177,tt0247196,Fine Line Features,85230.0,,2.0,4242892.0,4358161.0,8601053.0,,0.4932991344199367,0.5067008655800633
12179,tt0449999,Yash Raj Films,1351786.0,,1.0,3275444.0,21953724.0,25229168.0,,0.1298276661362752,0.8701723338637247
12181,tt0119632,Gramercy Pictures (I),1378930.0,,1.0,3392080.0,,3392080.0,,1.0,
12182,tt0093073,TriStar Pictures,1645588.0,,1.0,5262047.0,,5262047.0,,1.0,
12185,tt0113189,Metro-Goldwyn-Mayer (MGM),26205007.0,,3.0,106429941.0,245764093.0,352194034.0,,0.3021912091787449,0.6978087908212551
12187,tt1883290,,,,1.0,,1790877.0,1790877.0,,,1.0
12190,tt0102975,Paramount Pictures,18162837.0,,1.0,74888996.0,22000000.0,96888996.0,,0.7729360308367732,0.2270639691632267
12191,tt0250081,Fine Line Features,73688.0,,1.0,921445.0,397500.0,1318945.0,,0.6986227628900371,0.3013772371099629
12195,tt0458525,Twentieth Century Fox,85058003.0,150000000.0,1.0,179883157.0,193179707.0,373062864.0,1.48708576,0.4821792098824395,0.5178207901175604
12196,tt0277941,Focus Features,43704.0,,1.0,86959.0,6498557.0,6585516.0,,0.0132045841206672,0.9867954158793328
12197,tt0120376,Warner Bros.,217.0,,1.0,309.0,,309.0,,1.0,
12198,tt0411705,Tartan,13457.0,,2.0,66853.0,1523455.0,1590308.0,,0.0420377687844115,0.9579622312155884
12204,tt0089984,Atlantic Releasing Corporation,,,1.0,7660857.0,,7660857.0,,1.0,
12205,tt0250774,Video Sound,,,1.0,365318.0,,365318.0,,1.0,
12206,tt0485976,,,,2.0,,21836580.0,21836580.0,,,1.0
12207,tt1183665,IFC Films,9467.0,,1.0,29683.0,72177.0,101860.0,,0.2914097781268407,0.7085902218731592
12209,tt0160509,USA Films,6322.0,,1.0,148853.0,,148853.0,,1.0,
12210,tt0313443,Metro-Goldwyn-Mayer (MGM),16185316.0,50000000.0,1.0,41088845.0,14406718.0,55495563.0,0.10991126,0.7403987414273101,0.2596012585726898
12214,tt0346723,Eros Worldwide,150000.0,,1.0,836225.0,5109197.0,5945422.0,,0.1406502347520495,0.8593497652479505
12220,tt0120879,Miramax,301787.0,,1.0,1053788.0,,1053788.0,,1.0,
12223,tt0434424,Lions Gate Films,676048.0,9000000.0,1.0,1069318.0,13466.0,1082784.0,-0.8796906666666666,0.9875635399119308,0.0124364600880692
12224,tt0073198,,,,1.0,,3632.0,3632.0,,,1.0
12225,tt0088103,Columbia Pictures,2950114.0,,1.0,5778353.0,,5778353.0,,1.0,
12226,tt0430105,Paramount Pictures,21176925.0,45000000.0,1.0,74494381.0,17880293.0,92374674.0,1.0527705333333333,0.806437281716415,0.1935627182835849
12228,tt0329028,New Line Cinema,11100000.0,19000000.0,1.0,26276465.0,12991050.0,39267515.0,1.0667113157894736,0.6691654666713694,0.3308345333286305
12230,tt0094291,Twentieth Century Fox,4104611.0,,1.0,43848069.0,,43848069.0,,1.0,
12231,tt0881891,Twentieth Century Fox,11241214.0,,1.0,33862903.0,6242639.0,40105542.0,,0.8443447292147305,0.1556552707852695
12233,tt0084503,Metro-Goldwyn-Mayer (MGM),,,3.0,22244207.0,21556.0,22265763.0,,0.9990318768775182,0.0009681231224818
12237,tt1179891,Lions Gate Films,21241456.0,15000000.0,1.0,51545952.0,49188766.0,100734718.0,5.715647866666667,0.5116999682274387,0.4883000317725612
12238,tt0296621,Panorama Entertainment,3860.0,,1.0,27225.0,,27225.0,,1.0,
12239,tt0303361,Lions Gate Films,34989.0,,2.0,150277.0,114072.0,264349.0,,0.5684795478704289,0.4315204521295711
12240,tt0252684,IFC Films,7628.0,,1.0,69958.0,,69958.0,,1.0,
12242,tt1258197,,,,3.0,,394717.0,394717.0,,,1.0
12245,tt0165078,Artistic License,11791.0,,1.0,801985.0,,801985.0,,1.0,
12249,tt0454824,Metro-Goldwyn-Mayer (MGM),6004219.0,60000000.0,2.0,13090630.0,4767429.0,17858059.0,-0.7023656833333334,0.7330376722352636,0.2669623277647364
12254,tt1611823,,,,1.0,,588151.0,588151.0,,,1.0
12256,tt0375021,,,,1.0,,373694.0,373694.0,,,1.0
12257,tt0988849,Magnolia Pictures,4744.0,,1.0,19367.0,675055.0,694422.0,,0.0278893813848063,0.9721106186151935
12259,tt0080716,Metro-Goldwyn-Mayer (MGM),118160.0,,2.0,21202829.0,,21202829.0,,1.0,
12262,tt0094625,Streamlin,11263.0,,6.0,553171.0,2699527.0,3252698.0,,0.1700652811911834,0.8299347188088165
12263,tt0120383,Sony Pictures Entertainment (SPE),19528.0,,2.0,109261.0,25570.0,134831.0,,0.8103551853802167,0.1896448146197832
12267,tt0437232,Focus Features,2012000.0,,1.0,4299773.0,1410463.0,5710236.0,,0.7529939217923742,0.2470060782076257
12268,tt0119707,New Line Cinema,16771694.0,,1.0,35927406.0,15449455.0,51376861.0,,0.6992915740804017,0.3007084259195983
12269,tt0079781,Paramount Pictures,,,1.0,364642.0,,364642.0,,1.0,
12274,tt0120793,Miramax,36063.0,,1.0,1130732.0,,1130732.0,,1.0,
12277,tt0446747,Goodbye Cruel Releasing,13141.0,,1.0,103509.0,17783.0,121292.0,,0.8533868680539525,0.1466131319460475
12281,tt1966566,Sony Pictures Entertainment (SPE),510846.0,,1.0,1013945.0,67302507.0,68316452.0,,0.0148418861096592,0.9851581138903408
12287,tt0325258,Paramount Pictures,6660540.0,17000000.0,1.0,22738671.0,1030834.0,23769505.0,0.3982061764705882,0.9566320796331266,0.0433679203668734
12289,tt0160127,Sony Pictures Entertainment (SPE),40128550.0,93000000.0,1.0,125305545.0,138800000.0,264105545.0,1.839844569892473,0.4744525337398728,0.5255474662601272
12290,tt0416243,,,,1.0,,71915.0,71915.0,,,1.0
12291,tt0109949,Lions Gate Films,8851.0,,1.0,903840.0,,903840.0,,1.0,
12292,tt1125929,eOne Entertainmen,44220.0,25000000.0,2.0,137885.0,8264.0,146149.0,-0.99415404,0.9434549671910174,0.0565450328089826
12293,tt0105001,Twentieth Century Fox,43036.0,,1.0,6202756.0,,6202756.0,,1.0,
12294,tt0465461,,,,1.0,,211137.0,211137.0,,,1.0
12296,tt0110057,Fine Line Features,18396.0,,1.0,7830611.0,4000000.0,11830611.0,,0.6618940475686336,0.3381059524313664
12298,tt0110395,Trimark Pictures,9086.0,,1.0,35200.0,,35200.0,,1.0,
12300,tt0385890,Big Fat Movie,4655.0,,1.0,4655.0,12150594.0,12155249.0,,0.000382962126074,0.999617037873926
12302,tt1781840,Anchor Bay Films,9320.0,,1.0,14836.0,64342.0,79178.0,,0.1873752810124024,0.8126247189875976
12303,tt1720182,Five & Two Pictures,102096.0,,3.0,5357328.0,39290.0,5396618.0,,0.9927195143328656,0.0072804856671344
12305,tt0120820,Dimension Films,5337651.0,,1.0,12874899.0,,12874899.0,,1.0,
12307,tt0118698,The Samuel Goldwyn Company,109243.0,,1.0,496059.0,,496059.0,,1.0,
12308,tt0115734,Sony Pictures Entertainment (SPE),124118.0,7000000.0,1.0,560069.0,,560069.0,-0.9199901428571428,1.0,
12309,tt0995039,DreamWorks,5012315.0,20000000.0,1.0,13367624.0,13722535.0,27090159.0,0.35450795,0.4934494478234698,0.5065505521765302
12315,tt0095640,Cinecom Pictures,72872.0,,1.0,188964.0,,188964.0,,1.0,
12317,tt0171580,USA Films,7145950.0,35000000.0,2.0,25170054.0,4194935.0,29364989.0,-0.1610003142857143,0.8571450171495041,0.1428549828504959
12318,tt1500516,Kino International,8324.0,,1.0,23720.0,1155956.0,1179676.0,,0.0201072158796144,0.9798927841203856
12321,tt1130988,Peace Arch Entertainmen,20119.0,,1.0,470691.0,1871520.0,2342211.0,,0.2009601184521804,0.7990398815478196
12327,tt0298203,Universal Pictures,51240555.0,41000000.0,1.0,116750901.0,126124177.0,242875078.0,4.923782390243902,0.4807035038811186,0.5192964961188813
12329,tt0097334,Orion Pictures,1150531.0,,1.0,2420917.0,,2420917.0,,1.0,
12330,tt0134154,USA Films,64159.0,38000000.0,1.0,635096.0,,635096.0,-0.983286947368421,1.0,
12334,tt0758794,Warner Bros.,6114264.0,,1.0,43545364.0,,43545364.0,,1.0,
12335,tt0120782,Sony Pictures Entertainment (SPE),2876753.0,,1.0,5878911.0,,5878911.0,,1.0,
12337,tt1486190,Sony Pictures Classics,18604.0,,1.0,560391.0,11477582.0,12037973.0,,0.0465519402643617,0.9534480597356382
12338,tt1169841,,,,1.0,,742290.0,742290.0,,,1.0
12340,tt0413300,Sony Pictures Entertainment (SPE),151116516.0,258000000.0,1.0,336530303.0,558453070.0,894983373.0,2.4689278023255814,0.3760184972732449,0.6239815027267551
12342,tt0913413,Paramount Vantage,2641.0,,1.0,4033.0,386551.0,390584.0,,0.0103255637711734,0.9896744362288266
12343,tt0154506,Zeitgeist Films,,6000.0,1.0,48482.0,77570.0,126052.0,20.008666666666667,0.3846190461079554,0.6153809538920445
12344,tt0258068,Miramax,101663.0,30000000.0,1.0,12988801.0,14685323.0,27674124.0,-0.0775292,0.4693482258011129,0.530651774198887
12345,tt0107088,Castle Hill Productions,4535.0,,1.0,8906.0,,8906.0,,1.0,
12350,tt0286179,Sony Pictures Entertainment (SPE),93072.0,,1.0,3065921.0,303733.0,3369654.0,,0.9098622588550634,0.0901377411449365
12354,tt1524137,Universal Pictures,24349815.0,25000000.0,1.0,66528000.0,29734212.0,96262212.0,2.85048848,0.6911123131057907,0.3088876868942093
12357,tt0160009,Warner Bros.,10410993.0,60000000.0,1.0,30208599.0,10191826.0,40400425.0,-0.3266595833333333,0.7477297330411747,0.2522702669588253
12359,tt1499486,,,,1.0,,24781.0,24781.0,,,1.0
12360,tt0103312,Miramax,2609.0,,1.0,225664.0,,225664.0,,1.0,
12370,tt1573072,Eros Worldwide,642156.0,,1.0,1183658.0,1156892.0,2340550.0,,0.5057178868214736,0.4942821131785264
12371,tt0115639,Miramax,2761790.0,,1.0,10597759.0,,10597759.0,,1.0,
12372,tt0058754,United Artists,,,,,,,,,
12373,tt0264578,Cowboy Pictures,18931.0,,1.0,2453083.0,,2453083.0,,1.0,
12375,tt0489049,The Weinstein Company,171533.0,,1.0,688529.0,272674.0,961203.0,,0.716320069745933,0.283679930254067
12380,tt0101545,Universal Pictures,4024800.0,,1.0,11336986.0,,11336986.0,,1.0,
12381,tt0203408,Providence Entertainment,2354362.0,8000000.0,1.0,12614346.0,,12614346.0,0.57679325,1.0,
12382,tt0119664,Walt Disney Studios Motion Pictures,11411107.0,,1.0,32000301.0,,32000301.0,,1.0,
12384,tt0082085,Filmway,,,2.0,12000000.0,754.0,12000754.0,,0.9999371706144464,6.282938555360772e-05
12386,tt0366627,Warner Independent Pictures (WIP),2723682.0,,2.0,6303762.0,15429468.0,21733230.0,,0.290051777853545,0.709948222146455
12387,tt0086433,Cinecom Pictures,,,1.0,4504.0,,4504.0,,1.0,
12390,tt0137523,Twentieth Century Fox,11035485.0,63000000.0,4.0,37030102.0,64179600.0,101209702.0,0.6065032063492064,0.3658750225348949,0.6341249774651051
12399,tt1082601,Universal Pictures,11024370.0,,1.0,23091010.0,9391718.0,32482728.0,,0.7108704047270906,0.2891295952729093
12402,tt0347278,,,,1.0,,527834.0,527834.0,,,1.0
12403,tt0102340,Miramax,1157370.0,,1.0,2287928.0,,2287928.0,,1.0,
12408,tt0188863,Independent Artists,1339575.0,,1.0,2924635.0,,2924635.0,,1.0,
12412,tt0093220,New World Pictures,2573934.0,,1.0,7800000.0,,7800000.0,,1.0,
12413,tt0099423,Twentieth Century Fox,21744661.0,70000000.0,3.0,117540947.0,122490327.0,240031274.0,2.4290182,0.489690135127975,0.510309864872025
12415,tt0099581,Paramount Pictures,2910116.0,,1.0,6488114.0,,6488114.0,,1.0,
12420,tt0843858,,,,1.0,,14000.0,14000.0,,,1.0
12424,tt0120481,Walt Disney Studios Motion Pictures,14352.0,,1.0,1851761.0,,1851761.0,,1.0,
12425,tt0112851,Sony Pictures Entertainment (SPE),7910446.0,,1.0,25405445.0,,25405445.0,,1.0,
12428,tt0158331,,,,1.0,,201216.0,201216.0,,,1.0
12429,tt0117102,Walt Disney Studios Motion Pictures,5106797.0,,1.0,12825141.0,,12825141.0,,1.0,
12431,tt0109665,Gramercy Pictures (I),44701.0,,1.0,256264.0,,256264.0,,1.0,
